start	end	text
4631160	4634120	Right after my cartoons. It came on after my cartoons.
4634120	4640200	All right. Let's move on. We're running long on the show tonight. We got other topics to talk
4640200	4646040	about, but I know it's hard not to get derailed by Angela Lansbury and soul train. Uh, moving on,
4646200	4652040	uh, Oh, I got, I thought you were laughing, dark soccer, but that was coughing. I was like,
4652040	4656760	what's so funny? Oh, that's not funny. I felt it come. That's why I've been keeping my line
4656760	4662120	muted so that I wouldn't, you know, put lungs on the air. All right. Fair enough. Uh, Loki,
4662120	4669480	what's next in the gaming world? So, because, um, another, I think this bit's confusing. In fact,
4669480	4674440	I was actually talking with Exeter on Twitter about it because he had purchased a PlayStation
4674440	4679960	five with a place new PlayStation five HD camera. I'm like, Oh, what's that used for?
4679960	4684120	Because I don't think that's compatible with the PlayStation VR. And that's really the only thing
4684120	4689480	I use my camera for. And he's like, Oh, it's only for web, you know, for, um, you know,
4690040	4696760	broadcasting yourself on playing games and stuff. Um, so to solve that problem, because apparently
4696760	4700200	the PlayStation camera that came with the PlayStation four is the only compatible with
4700200	4705560	the PlayStation VR. And so if you want to play PlayStation VR games on the PlayStation five,
4705560	4709560	you need some way to plug it in since it doesn't have the proprietary connector on the back of the
4709560	4713960	PlayStation five, how are you going to do that? Well, the way you're going to do that is you go
4713960	4721960	to Sony's official website and you request a, um, a free cable. And the way you do that,
4721960	4726920	you have to provide them with the serial number on your PlayStation VR unit and your shipping
4726920	4732920	information. And they will ship it to you for free. So it may take up to two weeks to get that
4732920	4739800	in. Um, that kind of sucks. Although I want to say that like, it's something similar. They did
4739800	4747080	something similar with, um, the connect back in the day because the new systems that they made
4747080	4753160	the newer slimmer models had the connect port built in, but the older original, uh, Xbox three
4753160	4757480	sixties did not have that. And so you had to have an adapter to plug it in that that you could
4757480	4765240	request for free as well. Um, but still annoying that you have to do that. All these hoops to jump
4765240	4769000	through. I don't understand why the new camera, especially since it's a better camera, you would
4769000	4775080	think that it being a better camera might make it work better, but maybe, I guess it just doesn't,
4775080	4781960	maybe it doesn't protect the dot field or whatever it needs to track stuff. Just you would think that
4781960	4787400	they would support something like, I don't know, but whatever. It's a hope you got to jump through
4787400	4792360	if you want to use, you know, the PlayStation VR and the new system. And I'm still curious what
4792360	4798040	like, cause I know we're getting upgrades with faster load times and all that stuff for, um,
4798760	4802600	the PlayStation five and playing PlayStation four games. I'm curious to see what kind of
4802600	4806760	enhancements we get with PlayStation VR games. Since I know with the pro, we have like higher
4806760	4810600	resolution and more details and stuff like that. If we're going to get something similar with,
4810600	4814840	uh, the PlayStation five as well, or if it's going to go even beyond what was offered with
4814840	4818840	the PlayStation four pro. I honestly feel like based on the comments, I guess we didn't have
4818840	4824120	the related story tagged. I, maybe you saw this Loki about the, the comments from the CEO on VR
4824120	4829480	and how it sounds like VR is kind of on, I don't want to say it's like, it's like on hold for the
4829480	4834360	minute. It sounds like, like they're just not really making anything for PS VR right now. And
4834360	4838760	that's something they're going to revisit later on the PS PlayStation, the PlayStation VR too.
4838760	4843000	Yeah. Which is, I mean, I don't know. I have mixed feelings on it because I'm kind of like,
4843000	4848040	well, if the PlayStation VR is like the number one headset right now, like keep that train rolling.
4848040	4853720	And it just kind of like insert another joke here about Sony really not supporting their hardware,
4853720	4860280	but at the same time X files poster, I want to believe, um, that they're going to, you know,
4861400	4866920	maybe focus on this part of PlayStation five and getting the games there for the more traditional
4866920	4871960	type of media first. And then they'll kind of take a good hard look at VR later with some of
4871960	4876520	the leaps and bounds that, you know, the VR technology has made such as potentially,
4876520	4881880	you know, that PlayStation four VR has wires, wires, lots of wires, and we know that VR is
4881880	4885880	getting more and more to a place where there's going to be a lot less or perhaps none at all,
4885880	4891720	perhaps, but you know, we'll see what they decide to do. Um, so I, Loki, I would just say
4892520	4897560	beyond the perks of loading times on the solid state drive and what the PlayStation four pro
4897560	4901640	could do. I wouldn't set the bar too high. Like it's probably going to be like playing it on a
4901640	4907960	PlayStation four pro. Yeah. Someone's someone needs to remind Sony that the V and PSVR does
4907960	4913320	not stand for Vita. So they probably shouldn't just forget about it. Well, and my question is,
4913880	4920040	okay, so Sony wants to put it on hold, but what about third-party developers? So I guess
4920040	4924120	if they're going to continue to make VR games, they're essentially making PlayStation four VR
4924120	4929400	games. Um, that would be, uh, workable through backwards compatibility, but you're probably
4929400	4933320	going to see a lot of developers want to, I mean, you'll probably see less and less PlayStation
4933320	4939160	exclusives and more games that are like, you can play it on PlayStation four VR, or you can play
4939160	4947080	it on Oculus, or you can play it on, you know, HTC vibe and so forth. My assumption is when we
4947080	4953960	see the play, like if we had gotten a PlayStation two VR now, it probably wouldn't look very
4953960	4960120	different or it would be really expensive. And that's a lot to ask, put, put down $500 for a
4960120	4965480	PlayStation five and another $500 for the PlayStation headset. That is a lot to ask.
4965480	4971960	So I kind of understand the strategy behind, maybe we don't want to do the new VR headset this year.
4971960	4976920	Let's do that in a year or probably even better because of the pandemic and everything it's
4976920	4982680	done to 2020. Let's do that in 2022. So that's my guess is you're going to see a PlayStation VR
4982680	4989320	two in 2022. And then at that point, it will be about, well, where is the technology for VR at
